file,num_qubits,num_gates,num_cx,num_measure,num_u1,num_u2,num_u3,depth
instructions_T28_idx164_x0_6_x1_2_x2_1_x3_1_x4_1.qasm,9540,606574,293066,1320,285406,18448,8334,28667
instructions_T28_idx165_x0_6_x1_2_x2_1_x7_1.qasm,3710,234738,113342,528,110282,7220,3366,14675
instructions_T28_idx166_x0_6_x1_2_x3_3.qasm,736,59639,29040,88,28389,1512,610,10116
instructions_T28_idx167_x0_6_x1_2_x3_1_x6_1.qasm,4334,274097,132352,616,128791,8420,3918,17787
instructions_T28_idx168_x0_6_x1_2_x4_1_x5_1.qasm,4668,296540,143218,660,139404,9064,4194,20152
instructions_T28_idx169_x0_6_x1_2_x9_1.qasm,1560,99960,48260,220,46958,3088,1434,9392
instructions_T28_idx170_x0_6_x1_1_x2_5.qasm,652,59369,29031,66,28441,1356,475,11196
instructions_T28_idx171_x0_6_x1_1_x2_3_x4_1.qasm,2374,165531,80225,330,78193,4656,2127,11309
instructions_T28_idx172_x0_6_x1_1_x2_2_x3_2.qasm,2022,151091,73431,264,71691,3988,1717,11572
instructions_T28_idx173_x0_6_x1_1_x2_2_x6_1.qasm,3254,211519,102237,462,99523,6344,2953,12382
instructions_T28_idx174_x0_6_x1_1_x2_1_x3_1_x5_1.qasm,11440,707885,341659,1584,332549,22104,9989,29534
instructions_T28_idx175_x0_6_x1_1_x2_1_x4_2.qasm,2432,171229,83035,330,80963,4772,2129,12332
instructions_T28_idx176_x0_6_x1_1_x2_1_x8_1.qasm,4182,258180,124549,594,121130,8128,3779,13926
instructions_T28_idx177_x0_6_x1_1_x3_2_x4_1.qasm,3116,208074,100675,440,98064,6080,2815,13962
instructions_T28_idx178_x0_6_x1_1_x3_1_x7_1.qasm,4962,306158,147697,704,143660,9628,4469,17417
instructions_T28_idx179_x0_6_x1_1_x4_1_x6_1.qasm,5448,337158,162677,770,158264,10564,4883,20161
instructions_T28_idx180_x0_6_x1_1_x5_2.qasm,970,68439,33151,132,32317,1956,883,7847
instructions_T28_idx181_x0_6_x1_1_x10_1.qasm,1708,106016,51119,242,49712,3372,1571,8244
instructions_T28_idx182_x0_6_x2_4_x3_1.qasm,987,73576,35715,132,34855,1990,884,9874
instructions_T28_idx183_x0_6_x2_3_x5_1.qasm,1404,96254,46589,198,45382,2788,1297,9103
instructions_T28_idx184_x0_6_x2_2_x3_1_x4_1.qasm,4676,304002,146959,660,143109,9080,4194,23561
instructions_T28_idx185_x0_6_x2_2_x7_1.qasm,1845,119260,57601,264,56051,3634,1710,10419
instructions_T28_idx186_x0_6_x2_1_x3_3.qasm,1054,81843,39810,132,38890,2124,887,10531
instructions_T28_idx187_x0_6_x2_1_x3_1_x6_1.qasm,6551,404942,195390,924,190093,12686,5849,27863
instructions_T28_idx188_x0_6_x2_1_x4_1_x5_1.qasm,7062,438750,211752,990,206073,13672,6263,32495
instructions_T28_idx189_x0_6_x2_1_x9_1.qasm,2310,142608,68763,330,66864,4528,2123,11853
instructions_T28_idx190_x0_6_x3_2_x5_1.qasm,1843,121689,58819,264,57266,3630,1710,12362
instructions_T28_idx191_x0_6_x3_1_x4_2.qasm,1612,112933,54730,220,53354,3192,1437,12771
instructions_T28_idx192_x0_6_x3_1_x8_1.qasm,2767,170737,82336,396,80062,5406,2537,15587
instructions_T28_idx193_x0_6_x4_1_x7_1.qasm,3079,190424,91843,440,89322,6006,2813,18614
instructions_T28_idx194_x0_6_x5_1_x6_1.qasm,3246,201647,97277,462,94629,6328,2951,20934
instructions_T28_idx195_x0_6_x11_1.qasm,946,58317,28086,132,27310,1908,881,6165
instructions_T28_idx196_x0_4_x1_12.qasm,360,42232,20832,22,20482,740,156,19176
instructions_T28_idx197_x0_4_x1_10_x2_1.qasm,620,58738,28790,66,28216,1236,430,18741
instructions_T28_idx198_x0_4_x1_9_x3_1.qasm,740,64398,31477,88,30802,1464,567,17587
instructions_T28_idx199_x0_4_x1_8_x2_2.qasm,624,58794,28814,66,28240,1244,430,17177
instructions_T28_idx200_x0_4_x1_8_x4_1.qasm,864,70117,34190,110,33413,1700,704,16434
instructions_T28_idx201_x0_4_x1_7_x2_1_x3_1.qasm,1926,142235,69113,264,67449,3740,1669,18976
instructions_T28_idx202_x0_4_x1_7_x5_1.qasm,992,75893,36927,132,36049,1944,841,15281
instructions_T28_idx203_x0_4_x1_6_x2_3.qasm,628,58850,28838,66,28264,1252,430,15613
instructions_T28_idx204_x0_4_x1_6_x2_1_x4_1.qasm,2350,165011,80032,330,78015,4552,2082,18219
instructions_T28_idx205_x0_4_x1_6_x3_2.qasm,730,61814,30186,88,29530,1444,566,14496
instructions_T28_idx206_x0_4_x1_6_x6_1.qasm,1124,81726,39690,154,38708,2196,978,14129
instructions_T28_idx207_x0_4_x1_5_x2_2_x3_1.qasm,1930,142291,69137,264,67473,3748,1669,15932
instructions_T28_idx208_x0_4_x1_5_x2_1_x5_1.qasm,2786,187949,91011,396,88659,5388,2495,17466
instructions_T28_idx209_x0_4_x1_5_x3_1_x4_1.qasm,3110,210250,101821,440,99206,6012,2771,19822
instructions_T28_idx210_x0_4_x1_5_x7_1.qasm,1260,87611,42473,176,41391,2456,1115,12979
instructions_T28_idx211_x0_4_x1_4_x2_4.qasm,632,58905,28862,66,28287,1260,430,14049
instructions_T28_idx212_x0_4_x1_4_x2_2_x4_1.qasm,2354,165068,80056,330,78040,4560,2082,15175
instructions_T28_idx213_x0_4_x1_4_x2_1_x3_2.qasm,2002,150628,73262,264,71538,3892,1672,15905
instructions_T28_idx214_x0_4_x1_4_x2_1_x6_1.qasm,3234,211056,102068,462,99370,6248,2908,16715
instructions_T28_idx215_x0_4_x1_4_x3_1_x5_1.qasm,3706,241861,116966,528,113889,7156,3322,19449
instructions_T28_idx216_x0_4_x1_4_x4_2.qasm,840,64895,31584,110,30847,1652,702,11816
instructions_T28_idx217_x0_4_x1_4_x8_1.qasm,1400,93552,45282,198,44096,2724,1252,11830
instructions_T28_idx218_x0_4_x1_3_x2_3_x3_1.qasm,1934,142347,69161,264,67497,3756,1669,13710
instructions_T28_idx219_x0_4_x1_3_x2_2_x5_1.qasm,2790,188005,91035,396,88683,5396,2495,14422
instructions_T28_idx220_x0_4_x1_3_x2_1_x3_1_x4_1.qasm,9524,606167,292921,1320,285277,18360,8289,29956
instructions_T28_idx221_x0_4_x1_3_x2_1_x7_1.qasm,3694,234331,113197,528,110153,7132,3321,15964
instructions_T28_idx222_x0_4_x1_3_x3_3.qasm,720,59232,28895,88,28260,1424,565,11405
instructions_T28_idx223_x0_4_x1_3_x3_1_x6_1.qasm,4318,273690,132207,616,128662,8332,3873,19076
instructions_T28_idx224_x0_4_x1_3_x4_1_x5_1.qasm,4652,296133,143073,660,139275,8976,4149,21441
instructions_T28_idx225_x0_4_x1_3_x9_1.qasm,1544,99553,48115,220,46829,3000,1389,10681
instructions_T28_idx226_x0_4_x1_2_x2_5.qasm,636,58962,28886,66,28312,1268,430,12485
instructions_T28_idx227_x0_4_x1_2_x2_3_x4_1.qasm,2358,165124,80080,330,78064,4568,2082,12598
instructions_T28_idx228_x0_4_x1_2_x2_2_x3_2.qasm,2006,150684,73286,264,71562,3900,1672,12861
instructions_T28_idx229_x0_4_x1_2_x2_2_x6_1.qasm,3238,211112,102092,462,99394,6256,2908,13671
instructions_T28_idx230_x0_4_x1_2_x2_1_x3_1_x5_1.qasm,11424,707478,341514,1584,332420,22016,9944,30823
instructions_T28_idx231_x0_4_x1_2_x2_1_x4_2.qasm,2416,170822,82890,330,80834,4684,2084,13621
instructions_T28_idx232_x0_4_x1_2_x2_1_x8_1.qasm,4166,257773,124404,594,121001,8040,3734,15215
instructions_T28_idx233_x0_4_x1_2_x3_2_x4_1.qasm,3100,207667,100530,440,97935,5992,2770,15251
instructions_T28_idx234_x0_4_x1_2_x3_1_x7_1.qasm,4946,305751,147552,704,143531,9540,4424,18706
instructions_T28_idx235_x0_4_x1_2_x4_1_x6_1.qasm,5432,336751,162532,770,158135,10476,4838,21450
instructions_T28_idx236_x0_4_x1_2_x5_2.qasm,954,68032,33006,132,32188,1868,838,9136
instructions_T28_idx237_x0_4_x1_2_x10_1.qasm,1692,105609,50974,242,49583,3284,1526,9533
instructions_T28_idx238_x0_4_x1_1_x2_4_x3_1.qasm,1938,142403,69185,264,67521,3764,1669,12146
instructions_T28_idx239_x0_4_x1_1_x2_3_x5_1.qasm,2794,188060,91059,396,88706,5404,2495,11488
instructions_T28_idx240_x0_4_x1_1_x2_2_x3_1_x4_1.qasm,9528,606223,292945,1320,285301,18368,8289,26912
instructions_T28_idx241_x0_4_x1_1_x2_2_x7_1.qasm,3698,234387,113221,528,110177,7140,3321,12920
instructions_T28_idx242_x0_4_x1_1_x2_1_x3_3.qasm,2078,159020,77411,264,75626,4044,1675,12834
instructions_T28_idx243_x0_4_x1_1_x2_1_x3_1_x6_1.qasm,13372,809419,390371,1848,379833,25768,11599,31684
instructions_T28_idx244_x0_4_x1_1_x2_1_x4_1_x5_1.qasm,14424,877433,423251,1980,411975,27800,12427,36458
instructions_T28_idx245_x0_4_x1_1_x2_1_x9_1.qasm,4650,281391,135677,660,131935,8972,4147,14464
instructions_T28_idx246_x0_4_x1_1_x3_2_x5_1.qasm,3696,239278,115675,528,112618,7136,3321,14878
instructions_T28_idx247_x0_4_x1_1_x3_1_x4_2.qasm,3224,221618,107429,440,104734,6240,2775,15234
instructions_T28_idx248_x0_4_x1_1_x3_1_x8_1.qasm,5590,338020,162985,792,158488,10780,4975,18333
instructions_T28_idx249_x0_4_x1_1_x4_1_x7_1.qasm,6232,377638,182101,880,177114,12016,5527,21455
instructions_T28_idx250_x0_4_x1_1_x5_1_x6_1.qasm,6576,400225,193029,924,187789,12680,5803,23824
instructions_T28_idx251_x0_4_x1_1_x11_1.qasm,1844,111719,53855,264,52361,3576,1663,8384
instructions_T28_idx252_x0_4_x2_6.qasm,333,30407,14883,33,14592,680,219,10129
instructions_T28_idx253_x0_4_x2_4_x4_1.qasm,1169,83136,40327,165,39319,2280,1045,9990
instructions_T28_idx254_x0_4_x2_3_x3_2.qasm,997,75975,36957,132,36092,1954,840,9636
instructions_T28_idx255_x0_4_x2_3_x6_1.qasm,1598,105980,51270,231,49919,3102,1458,9465
instructions_T28_idx256_x0_4_x2_2_x3_1_x5_1.qasm,5578,352569,170291,792,165754,10756,4976,25471
instructions_T28_idx257_x0_4_x2_2_x4_2.qasm,1197,85971,41726,165,40698,2336,1046,9521
instructions_T28_idx258_x0_4_x2_2_x8_1.qasm,2051,129154,62357,297,60657,3972,1871,10897
instructions_T28_idx259_x0_4_x2_1_x3_2_x4_1.qasm,4686,306402,148201,660,144347,9044,4150,23323
instructions_T28_idx260_x0_4_x2_1_x3_1_x7_1.qasm,7501,454172,219010,1056,213017,14458,6631,29773
instructions_T28_idx261_x0_4_x2_1_x4_1_x6_1.qasm,8244,500868,241564,1155,235007,15890,7252,35121
instructions_T28_idx262_x0_4_x2_1_x5_2.qasm,1403,96057,46534,198,45343,2730,1252,10231
instructions_T28_idx263_x0_4_x2_1_x10_1.qasm,2528,152671,73591,363,71543,4890,2284,12331
instructions_T28_idx264_x0_4_x3_4.qasm,368,29224,14231,44,13919,744,286,7519
instructions_T28_idx265_x0_4_x3_2_x6_1.qasm,2117,135751,65583,308,63822,4098,1940,13198
instructions_T28_idx266_x0_4_x3_1_x4_1_x5_1.qasm,9506,581450,280510,1320,273009,18324,8287,47389
instructions_T28_idx267_x0_4_x3_1_x9_1.qasm,3065,185140,89244,440,86767,5922,2767,16423
instructions_T28_idx268_x0_4_x4_3.qasm,420,30722,14911,55,14560,842,354,6392
instructions_T28_idx269_x0_4_x4_1_x8_1.qasm,3455,209122,100819,495,98024,6672,3112,19808
instructions_T28_idx270_x0_4_x5_1_x7_1.qasm,3698,224627,108309,528,105331,7140,3319,22486
instructions_T28_idx271_x0_4_x6_2.qasm,545,36455,17630,77,17177,1080,491,5620
instructions_T28_idx272_x0_4_x12_1.qasm,998,59633,28718,143,27918,1950,904,6285
instructions_T28_idx273_x0_2_x1_13.qasm,344,41825,20687,22,20353,652,111,20465
instructions_T28_idx274_x0_2_x1_11_x2_1.qasm,604,58331,28645,66,28087,1148,385,20030
instructions_T28_idx275_x0_2_x1_10_x3_1.qasm,724,63991,31332,88,30673,1376,522,18876
instructions_T28_idx276_x0_2_x1_9_x2_2.qasm,608,58387,28669,66,28111,1156,385,18466
instructions_T28_idx277_x0_2_x1_9_x4_1.qasm,848,69710,34045,110,33284,1612,659,17723
instructions_T28_idx278_x0_2_x1_8_x2_1_x3_1.qasm,1910,141828,68968,264,67320,3652,1624,20265
instructions_T28_idx279_x0_2_x1_8_x5_1.qasm,976,75486,36782,132,35920,1856,796,16570
instructions_T28_idx280_x0_2_x1_7_x2_3.qasm,612,58443,28693,66,28135,1164,385,16902
instructions_T28_idx281_x0_2_x1_7_x2_1_x4_1.qasm,2334,164604,79887,330,77886,4464,2037,19508
instructions_T28_idx282_x0_2_x1_7_x3_2.qasm,714,61407,30041,88,29401,1356,521,15785
instructions_T28_idx283_x0_2_x1_7_x6_1.qasm,1108,81319,39545,154,38579,2108,933,15418
instructions_T28_idx284_x0_2_x1_6_x2_2_x3_1.qasm,1914,141884,68992,264,67344,3660,1624,17221
instructions_T28_idx285_x0_2_x1_6_x2_1_x5_1.qasm,2770,187542,90866,396,88530,5300,2450,18755
instructions_T28_idx286_x0_2_x1_6_x3_1_x4_1.qasm,3094,209843,101676,440,99077,5924,2726,21111
instructions_T28_idx287_x0_2_x1_6_x7_1.qasm,1244,87204,42328,176,41262,2368,1070,14268
instructions_T28_idx288_x0_2_x1_5_x2_4.qasm,616,58498,28717,66,28158,1172,385,15338
instructions_T28_idx289_x0_2_x1_5_x2_2_x4_1.qasm,2338,164661,79911,330,77911,4472,2037,16464
instructions_T28_idx290_x0_2_x1_5_x2_1_x3_2.qasm,1986,150221,73117,264,71409,3804,1627,17194
instructions_T28_idx291_x0_2_x1_5_x2_1_x6_1.qasm,3218,210649,101923,462,99241,6160,2863,18004
instructions_T28_idx292_x0_2_x1_5_x3_1_x5_1.qasm,3690,241454,116821,528,113760,7068,3277,20738
instructions_T28_idx293_x0_2_x1_5_x4_2.qasm,824,64488,31439,110,30718,1564,657,13105
instructions_T28_idx294_x0_2_x1_5_x8_1.qasm,1384,93145,45137,198,43967,2636,1207,13119
instructions_T28_idx295_x0_2_x1_4_x2_3_x3_1.qasm,1918,141940,69016,264,67368,3668,1624,14999
instructions_T28_idx296_x0_2_x1_4_x2_2_x5_1.qasm,2774,187598,90890,396,88554,5308,2450,15711
instructions_T28_idx297_x0_2_x1_4_x2_1_x3_1_x4_1.qasm,9508,605760,292776,1320,285148,18272,8244,31245
instructions_T28_idx298_x0_2_x1_4_x2_1_x7_1.qasm,3678,233924,113052,528,110024,7044,3276,17253
instructions_T28_idx299_x0_2_x1_4_x3_3.qasm,704,58825,28750,88,28131,1336,520,12694
instructions_T28_idx300_x0_2_x1_4_x3_1_x6_1.qasm,4302,273283,132062,616,128533,8244,3828,20365
instructions_T28_idx301_x0_2_x1_4_x4_1_x5_1.qasm,4636,295726,142928,660,139146,8888,4104,22730
instructions_T28_idx302_x0_2_x1_4_x9_1.qasm,1528,99146,47970,220,46700,2912,1344,11970
instructions_T28_idx303_x0_2_x1_3_x2_5.qasm,620,58555,28741,66,28183,1180,385,13774
instructions_T28_idx304_x0_2_x1_3_x2_3_x4_1.qasm,2342,164717,79935,330,77935,4480,2037,13887
instructions_T28_idx305_x0_2_x1_3_x2_2_x3_2.qasm,1990,150277,73141,264,71433,3812,1627,14150
instructions_T28_idx306_x0_2_x1_3_x2_2_x6_1.qasm,3222,210705,101947,462,99265,6168,2863,14960
instructions_T28_idx307_x0_2_x1_3_x2_1_x3_1_x5_1.qasm,11408,707071,341369,1584,332291,21928,9899,32112
instructions_T28_idx308_x0_2_x1_3_x2_1_x4_2.qasm,2400,170415,82745,330,80705,4596,2039,14910
instructions_T28_idx309_x0_2_x1_3_x2_1_x8_1.qasm,4150,257366,124259,594,120872,7952,3689,16504
instructions_T28_idx310_x0_2_x1_3_x3_2_x4_1.qasm,3084,207260,100385,440,97806,5904,2725,16540
instructions_T28_idx311_x0_2_x1_3_x3_1_x7_1.qasm,4930,305344,147407,704,143402,9452,4379,19995
instructions_T28_idx312_x0_2_x1_3_x4_1_x6_1.qasm,5416,336344,162387,770,158006,10388,4793,22739
instructions_T28_idx313_x0_2_x1_3_x5_2.qasm,938,67625,32861,132,32059,1780,793,10425
instructions_T28_idx314_x0_2_x1_3_x10_1.qasm,1676,105202,50829,242,49454,3196,1481,10822
instructions_T28_idx315_x0_2_x1_2_x2_4_x3_1.qasm,1922,141996,69040,264,67392,3676,1624,13435
instructions_T28_idx316_x0_2_x1_2_x2_3_x5_1.qasm,2778,187653,90914,396,88577,5316,2450,12777
instructions_T28_idx317_x0_2_x1_2_x2_2_x3_1_x4_1.qasm,9512,605816,292800,1320,285172,18280,8244,28201
instructions_T28_idx318_x0_2_x1_2_x2_2_x7_1.qasm,3682,233980,113076,528,110048,7052,3276,14209
instructions_T28_idx319_x0_2_x1_2_x2_1_x3_3.qasm,2062,158613,77266,264,75497,3956,1630,14123
instructions_T28_idx320_x0_2_x1_2_x2_1_x3_1_x6_1.qasm,13356,809012,390226,1848,379704,25680,11554,32973
instructions_T28_idx321_x0_2_x1_2_x2_1_x4_1_x5_1.qasm,14408,877026,423106,1980,411846,27712,12382,37747
instructions_T28_idx322_x0_2_x1_2_x2_1_x9_1.qasm,4634,280984,135532,660,131806,8884,4102,15753
instructions_T28_idx323_x0_2_x1_2_x3_2_x5_1.qasm,3680,238871,115530,528,112489,7048,3276,16167
instructions_T28_idx324_x0_2_x1_2_x3_1_x4_2.qasm,3208,221211,107284,440,104605,6152,2730,16523
instructions_T28_idx325_x0_2_x1_2_x3_1_x8_1.qasm,5574,337613,162840,792,158359,10692,4930,19622
instructions_T28_idx326_x0_2_x1_2_x4_1_x7_1.qasm,6216,377231,181956,880,176985,11928,5482,22744
instructions_T28_idx327_x0_2_x1_2_x5_1_x6_1.qasm,6560,399818,192884,924,187660,12592,5758,25113
instructions_T28_idx328_x0_2_x1_2_x11_1.qasm,1828,111312,53710,264,52232,3488,1618,9673
instructions_T28_idx329_x0_2_x1_1_x2_6.qasm,624,58611,28765,66,28207,1188,385,12210
instructions_T28_idx330_x0_2_x1_1_x2_4_x4_1.qasm,2346,164773,79959,330,77959,4488,2037,12323
instructions_T28_idx331_x0_2_x1_1_x2_3_x3_2.qasm,1994,150333,73165,264,71457,3820,1627,11928
instructions_T28_idx332_x0_2_x1_1_x2_3_x6_1.qasm,3226,210761,101971,462,99289,6176,2863,11916
instructions_T28_idx333_x0_2_x1_1_x2_2_x3_1_x5_1.qasm,11412,707127,341393,1584,332315,21936,9899,29068
instructions_T28_idx334_x0_2_x1_1_x2_2_x4_2.qasm,2404,170471,82769,330,80729,4604,2039,11866
instructions_T28_idx335_x0_2_x1_1_x2_2_x8_1.qasm,4154,257423,124283,594,120897,7960,3689,13460
instructions_T28_idx336_x0_2_x1_1_x2_1_x3_2_x4_1.qasm,9584,614153,296925,1320,289237,18424,8247,26694
instructions_T28_idx337_x0_2_x1_1_x2_1_x3_1_x7_1.qasm,15352,911649,439395,2112,427405,29528,13209,33840
instructions_T28_idx338_x0_2_x1_1_x2_1_x4_1_x6_1.qasm,16880,1005611,484737,2310,471637,32476,14451,39392
instructions_T28_idx339_x0_2_x1_1_x2_1_x5_2.qasm,2826,190769,92433,396,90077,5412,2451,12630
instructions_T28_idx340_x0_2_x1_1_x2_1_x10_1.qasm,5130,304765,146883,726,142801,9840,4515,15004
instructions_T28_idx341_x0_2_x1_1_x3_4.qasm,694,56242,27459,88,26860,1316,519,9603
instructions_T28_idx342_x0_2_x1_1_x3_2_x6_1.qasm,4292,270700,130771,616,127262,8224,3827,15794
instructions_T28_idx343_x0_2_x1_1_x3_1_x4_1_x5_1.qasm,19476,1167856,563133,2640,548074,37488,16521,52024
instructions_T28_idx344_x0_2_x1_1_x3_1_x9_1.qasm,6234,370130,178377,880,173428,11964,5481,19252
instructions_T28_idx345_x0_2_x1_1_x4_3.qasm,800,59266,28833,110,28152,1516,655,8487
instructions_T28_idx346_x0_2_x1_1_x4_1_x8_1.qasm,7036,418398,201655,990,196074,13508,6171,22753
instructions_T28_idx347_x0_2_x1_1_x5_1_x7_1.qasm,7536,449607,216721,1056,210773,14472,6585,25501
instructions_T28_idx348_x0_2_x1_1_x6_2.qasm,1056,70819,34309,154,33423,2004,929,7746
instructions_T28_idx349_x0_2_x1_1_x12_1.qasm,1984,117483,56617,286,55037,3788,1755,8525
instructions_T28_idx350_x0_2_x2_5_x3_1.qasm,940,70109,34104,132,33296,1784,793,10878
instructions_T28_idx351_x0_2_x2_4_x5_1.qasm,1357,92787,44978,198,43823,2582,1206,10107
instructions_T28_idx352_x0_2_x2_3_x3_1_x4_1.qasm,4629,300535,145348,660,141550,8874,4103,23085
instructions_T28_idx353_x0_2_x2_3_x7_1.qasm,1798,115793,55990,264,54492,3428,1619,9943
instructions_T28_idx354_x0_2_x2_2_x3_3.qasm,1007,78376,38199,132,37331,1918,796,10055
instructions_T28_idx355_x0_2_x2_2_x3_1_x6_1.qasm,6504,401475,193779,924,188534,12480,5758,27387
instructions_T28_idx356_x0_2_x2_2_x4_1_x5_1.qasm,7015,435283,210141,990,204514,13466,6172,32019
instructions_T28_idx357_x0_2_x2_2_x9_1.qasm,2263,139141,67152,330,65305,4322,2032,11377
instructions_T28_idx358_x0_2_x2_1_x3_2_x5_1.qasm,5588,354969,171533,792,166992,10720,4932,25233
instructions_T28_idx359_x0_2_x2_1_x3_1_x4_2.qasm,4870,328339,159104,660,155106,9356,4113,24565
instructions_T28_idx360_x0_2_x2_1_x3_1_x8_1.qasm,8475,503738,242786,1188,236073,16278,7413,31689
instructions_T28_idx361_x0_2_x2_1_x4_1_x7_1.qasm,9456,563420,271571,1320,264120,18168,8241,37755
instructions_T28_idx362_x0_2_x2_1_x5_1_x6_1.qasm,9982,597429,288011,1386,280193,19184,8655,42383
instructions_T28_idx363_x0_2_x2_1_x11_1.qasm,2752,162822,78458,396,76259,5264,2445,12811
instructions_T28_idx364_x0_2_x3_3_x4_1.qasm,1499,101213,49030,220,47766,2854,1343,10815
instructions_T28_idx365_x0_2_x3_2_x7_1.qasm,2399,149925,72395,352,70426,4582,2170,14034
instructions_T28_idx366_x0_2_x3_1_x4_1_x6_1.qasm,11116,665645,320910,1540,312206,21368,9621,51459
instructions_T28_idx367_x0_2_x3_1_x5_2.qasm,1850,123864,59994,264,58453,3532,1621,13366
instructions_T28_idx368_x0_2_x3_1_x10_1.qasm,3371,199651,96204,484,93512,6454,2997,17262
instructions_T28_idx369_x0_2_x4_2_x5_1.qasm,2248,143846,69523,330,67669,4292,2032,15270
instructions_T28_idx370_x0_2_x4_1_x9_1.qasm,3841,227975,109860,550,106796,7358,3411,21006
instructions_T28_idx371_x0_2_x5_1_x8_1.qasm,4162,247775,119419,594,116099,7976,3687,24043
instructions_T28_idx372_x0_2_x6_1_x7_1.qasm,4334,259075,124884,616,121442,8308,3825,26366
instructions_T28_idx373_x0_2_x13_1.qasm,1052,60976,29363,154,28536,1996,927,6406
instructions_T28_idx374_x0_0_x1_14.qasm,328,41430,20542,22,20222,564,80,21812
instructions_T28_idx375_x0_0_x1_12_x2_1.qasm,588,57936,28500,66,27956,1060,354,21377
instructions_T28_idx376_x0_0_x1_11_x3_1.qasm,708,63596,31187,88,30542,1288,491,20223
instructions_T28_idx377_x0_0_x1_10_x2_2.qasm,592,57992,28524,66,27980,1068,354,19813
instructions_T28_idx378_x0_0_x1_10_x4_1.qasm,832,69315,33900,110,33153,1524,628,19070
instructions_T28_idx379_x0_0_x1_9_x2_1_x3_1.qasm,1894,141433,68823,264,67189,3564,1593,21612
instructions_T28_idx380_x0_0_x1_9_x5_1.qasm,960,75091,36637,132,35789,1768,765,17917
instructions_T28_idx381_x0_0_x1_8_x2_3.qasm,596,58048,28548,66,28004,1076,354,18249
instructions_T28_idx382_x0_0_x1_8_x2_1_x4_1.qasm,2318,164209,79742,330,77755,4376,2006,20855
instructions_T28_idx383_x0_0_x1_8_x3_2.qasm,698,61012,29896,88,29270,1268,490,17132
instructions_T28_idx384_x0_0_x1_8_x6_1.qasm,1092,80924,39400,154,38448,2020,902,16765
instructions_T28_idx385_x0_0_x1_7_x2_2_x3_1.qasm,1898,141489,68847,264,67213,3572,1593,18568
instructions_T28_idx386_x0_0_x1_7_x2_1_x5_1.qasm,2754,187147,90721,396,88399,5212,2419,20102
instructions_T28_idx387_x0_0_x1_7_x3_1_x4_1.qasm,3078,209448,101531,440,98946,5836,2695,22458
instructions_T28_idx388_x0_0_x1_7_x7_1.qasm,1228,86809,42183,176,41131,2280,1039,15615
instructions_T28_idx389_x0_0_x1_6_x2_4.qasm,600,58103,28572,66,28027,1084,354,16685
instructions_T28_idx390_x0_0_x1_6_x2_2_x4_1.qasm,2322,164266,79766,330,77780,4384,2006,17811
instructions_T28_idx391_x0_0_x1_6_x2_1_x3_2.qasm,1970,149826,72972,264,71278,3716,1596,18541
instructions_T28_idx392_x0_0_x1_6_x2_1_x6_1.qasm,3202,210254,101778,462,99110,6072,2832,19351
instructions_T28_idx393_x0_0_x1_6_x3_1_x5_1.qasm,3674,241059,116676,528,113629,6980,3246,22085
instructions_T28_idx394_x0_0_x1_6_x4_2.qasm,808,64093,31294,110,30587,1476,626,14452
instructions_T28_idx395_x0_0_x1_6_x8_1.qasm,1368,92750,44992,198,43836,2548,1176,14466
instructions_T28_idx396_x0_0_x1_5_x2_3_x3_1.qasm,1902,141545,68871,264,67237,3580,1593,16346
instructions_T28_idx397_x0_0_x1_5_x2_2_x5_1.qasm,2758,187203,90745,396,88423,5220,2419,17058
instructions_T28_idx398_x0_0_x1_5_x2_1_x3_1_x4_1.qasm,9492,605365,292631,1320,285017,18184,8213,32592
instructions_T28_idx399_x0_0_x1_5_x2_1_x7_1.qasm,3662,233529,112907,528,109893,6956,3245,18600
instructions_T28_idx400_x0_0_x1_5_x3_3.qasm,688,58430,28605,88,28000,1248,489,14041
